,student,vak,activiteit,zaal,dag,tijdslot
39,31897288,Heuristieken 2,H1,C0.110,wo,9
40,83869542,Heuristieken 2,H1,C0.110,wo,9
41,61443567,Heuristieken 2,H1,C0.110,wo,9
42,34765676,Heuristieken 2,H1,C0.110,wo,9
43,5976174,Heuristieken 2,H1,C0.110,wo,9
44,15249775,Heuristieken 2,H1,C0.110,wo,9
45,85236626,Heuristieken 2,H1,C0.110,wo,9
46,16097870,Heuristieken 2,H1,C0.110,wo,9
47,72652638,Heuristieken 2,H1,C0.110,wo,9
48,7106649,Heuristieken 2,H1,C0.110,wo,9
49,63634350,Heuristieken 2,H1,C0.110,wo,9
50,87602030,Heuristieken 2,H1,C0.110,wo,9
51,58040377,Heuristieken 2,H1,C0.110,wo,9
52,82968410,Heuristieken 2,H1,C0.110,wo,9
53,33760909,Heuristieken 2,H1,C0.110,wo,9
54,78243495,Heuristieken 2,H1,C0.110,wo,9
55,81022997,Heuristieken 2,H1,C0.110,wo,9
56,43027916,Heuristieken 2,H1,C0.110,wo,9
57,52304977,Heuristieken 2,H1,C0.110,wo,9
58,670011,Heuristieken 2,H1,C0.110,wo,9
59,35315956,Heuristieken 2,H1,C0.110,wo,9
60,84524083,Heuristieken 2,H1,C0.110,wo,9
61,57086672,Heuristieken 2,H1,C0.110,wo,9
62,22731474,Heuristieken 2,H1,C0.110,wo,9
63,58736785,Heuristieken 2,H1,C0.110,wo,9
64,81200278,Heuristieken 2,H1,C0.110,wo,9
65,27925117,Heuristieken 2,H1,C0.110,wo,9
66,78544592,Moderne Databases,H1,C0.110,do,9
67,46570285,Moderne Databases,H1,C0.110,do,9
68,49219163,Moderne Databases,H1,C0.110,do,9
69,70072978,Moderne Databases,H1,C0.110,do,9
70,48198668,Moderne Databases,H1,C0.110,do,9
71,24277163,Moderne Databases,H1,C0.110,do,9
72,1766560,Moderne Databases,H1,C0.110,do,9
73,11741347,Moderne Databases,H1,C0.110,do,9
74,84449005,Moderne Databases,H1,C0.110,do,9
75,59111489,Moderne Databases,H1,C0.110,do,9
76,18144425,Moderne Databases,H1,C0.110,do,9
77,27241113,Moderne Databases,H1,C0.110,do,9
78,49631542,Moderne Databases,H1,C0.110,do,9
79,58699305,Moderne Databases,H1,C0.110,do,9
80,75521763,Moderne Databases,H1,C0.110,do,9
81,77376714,Moderne Databases,H1,C0.110,do,9
82,96082155,Moderne Databases,H1,C0.110,do,9
83,29526540,Moderne Databases,H1,C0.110,do,9
84,30658799,Moderne Databases,H1,C0.110,do,9
85,68315599,Moderne Databases,H1,C0.110,do,9
86,13218321,Moderne Databases,H1,C0.110,do,9
87,1181560,Moderne Databases,H1,C0.110,do,9
88,51650744,Moderne Databases,H1,C0.110,do,9
89,36748818,Moderne Databases,H1,C0.110,do,9
90,83415514,Moderne Databases,H1,C0.110,do,9
91,47462856,Moderne Databases,H1,C0.110,do,9
92,11996292,Moderne Databases,H1,C0.110,do,9
93,78443067,Moderne Databases,H1,C0.110,do,9
94,27916487,Moderne Databases,H1,C0.110,do,9
95,58332004,Moderne Databases,H1,C0.110,do,9
96,85335143,Moderne Databases,H1,C0.110,do,9
97,41489515,Moderne Databases,H1,C0.110,do,9
98,36527838,Moderne Databases,H1,C0.110,do,9
99,64600457,Moderne Databases,H1,C0.110,do,9
100,83266686,Moderne Databases,H1,C0.110,do,9
101,63111000,Moderne Databases,H1,C0.110,do,9
102,4709948,Moderne Databases,H1,C0.110,do,9
103,33776961,Moderne Databases,H1,C0.110,do,9
104,50184318,Moderne Databases,H1,C0.110,do,9
105,17222374,Moderne Databases,H1,C0.110,do,9
106,89180944,Moderne Databases,H1,C0.110,do,9
107,14309255,Moderne Databases,H1,C0.110,do,9
108,78243495,Moderne Databases,H1,C0.110,do,9
109,13911001,Moderne Databases,H1,C0.110,do,9
110,58592894,Moderne Databases,H1,C0.110,do,9
111,5517869,Moderne Databases,H1,C0.110,do,9
112,15051051,Moderne Databases,H1,C0.110,do,9
113,42171678,Moderne Databases,H1,C0.110,do,9
114,3883025,Moderne Databases,H1,C0.110,do,9
115,78821918,Moderne Databases,H1,C0.110,do,9
116,99283252,Moderne Databases,H1,C0.110,do,9
117,75997788,Moderne Databases,H1,C0.110,do,9
118,66621166,Moderne Databases,H1,C0.110,do,9
119,43680781,Moderne Databases,H1,C0.110,do,9
120,88855695,Calculus 2,H1,C0.110,ma,11
121,14816774,Calculus 2,H1,C0.110,ma,11
122,38179241,Calculus 2,H1,C0.110,ma,11
123,72665524,Calculus 2,H1,C0.110,ma,11
124,88752563,Calculus 2,H1,C0.110,ma,11
125,56348773,Calculus 2,H1,C0.110,ma,11
126,9731271,Calculus 2,H1,C0.110,ma,11
127,27064249,Calculus 2,H1,C0.110,ma,11
128,55412918,Calculus 2,H1,C0.110,ma,11
129,58592894,Calculus 2,H1,C0.110,ma,11
130,62105897,Calculus 2,H1,C0.110,ma,11
131,75623387,Calculus 2,H1,C0.110,ma,11
132,47932106,Calculus 2,H1,C0.110,ma,11
133,65408517,Calculus 2,H1,C0.110,ma,11
134,75997788,Calculus 2,H1,C0.110,ma,11
135,46570285,Calculus 2,H1,C0.110,ma,11
136,4546613,Calculus 2,H1,C0.110,ma,11
137,86807027,Calculus 2,H1,C0.110,ma,11
138,44868097,Calculus 2,H1,C0.110,ma,11
139,56544130,Calculus 2,H1,C0.110,ma,11
140,94686490,Calculus 2,H1,C0.110,ma,11
141,23628642,Calculus 2,H1,C0.110,ma,11
142,75585647,Calculus 2,H1,C0.110,ma,11
143,75446434,Calculus 2,H1,C0.110,ma,11
144,33760909,Calculus 2,H1,C0.110,ma,11
145,48357272,Calculus 2,H1,C0.110,ma,11
146,32705005,Calculus 2,H1,C0.110,ma,11
147,55530367,Calculus 2,H1,C0.110,ma,11
148,40141996,Calculus 2,H1,C0.110,ma,11
149,37279234,Calculus 2,H1,C0.110,ma,11
150,58040377,Calculus 2,H1,C0.110,ma,11
151,51741554,Calculus 2,H1,C0.110,ma,11
152,28957789,Calculus 2,H1,C0.110,ma,11
153,79167252,Calculus 2,H1,C0.110,ma,11
154,33672995,Calculus 2,H1,C0.110,ma,11
155,58699305,Calculus 2,H1,C0.110,ma,11
156,62363761,Calculus 2,H1,C0.110,ma,11
157,81155296,Calculus 2,H1,C0.110,ma,11
158,64600457,Calculus 2,H1,C0.110,ma,11
159,12091019,Calculus 2,H1,C0.110,ma,11
160,97135019,Calculus 2,H1,C0.110,ma,11
161,83266686,Calculus 2,H1,C0.110,ma,11
162,56872729,Calculus 2,H1,C0.110,ma,11
163,38296757,Calculus 2,H1,C0.110,ma,11
164,63634350,Calculus 2,H1,C0.110,ma,11
165,27925117,Calculus 2,H1,C0.110,ma,11
166,5615125,Calculus 2,H1,C0.110,ma,11
167,24875739,Calculus 2,H1,C0.110,ma,11
168,31306819,Calculus 2,H1,C0.110,ma,11
169,78443067,Calculus 2,H1,C0.110,ma,11
170,21029457,Calculus 2,H1,C0.110,ma,11
171,83415514,Calculus 2,H1,C0.110,ma,11
172,23565001,Calculus 2,H1,C0.110,ma,11
173,19717077,Calculus 2,H1,C0.110,ma,11
174,23658570,Calculus 2,H1,C0.110,ma,11
175,10149535,Calculus 2,H1,C0.110,ma,11
176,78735049,Calculus 2,H1,C0.110,ma,11
177,6913074,Calculus 2,H1,C0.110,ma,11
178,72526473,Calculus 2,H1,C0.110,ma,11
179,4783858,Calculus 2,H1,C0.110,ma,11
180,64228258,Calculus 2,H1,C0.110,ma,11
181,10609762,Calculus 2,H1,C0.110,ma,11
182,14303208,Calculus 2,H1,C0.110,ma,11
183,53139134,Calculus 2,H1,C0.110,ma,11
184,85335143,Calculus 2,H1,C0.110,ma,11
185,6709529,Calculus 2,H1,C0.110,ma,11
186,27298319,Calculus 2,H1,C0.110,ma,11
187,93361408,Calculus 2,H1,C0.110,ma,11
188,70939718,Calculus 2,H1,C0.110,ma,11
189,47477884,Calculus 2,H1,C0.110,ma,11
190,82412626,Calculus 2,H1,C0.110,ma,11
191,14591033,Calculus 2,H1,C0.110,ma,11
192,73823548,Calculus 2,H1,C0.110,ma,11
193,73302736,Calculus 2,H1,C0.110,ma,11
194,11593163,Calculus 2,H1,C0.110,ma,11
195,58469172,Calculus 2,H1,C0.110,ma,11
196,59220392,Calculus 2,H1,C0.110,ma,11
197,61520025,Calculus 2,H1,C0.110,ma,11
198,96054456,Calculus 2,H1,C0.110,ma,11
199,46701583,Calculus 2,H1,C0.110,ma,11
200,87900893,Calculus 2,H1,C0.110,ma,11
201,58253841,Calculus 2,H1,C0.110,ma,11
202,78544592,Calculus 2,H1,C0.110,ma,11
203,45915482,Calculus 2,H1,C0.110,ma,11
204,6723948,Calculus 2,H1,C0.110,ma,11
205,34173695,Calculus 2,H1,C0.110,ma,11
206,10792879,Calculus 2,H1,C0.110,ma,11
207,3678531,Calculus 2,H1,C0.110,ma,11
208,6939933,Calculus 2,H1,C0.110,ma,11
209,86180471,Calculus 2,H1,C0.110,ma,11
210,79617364,Calculus 2,H1,C0.110,ma,11
211,74182182,Calculus 2,H1,C0.110,ma,11
212,80188025,Calculus 2,H1,C0.110,ma,11
213,65978354,Calculus 2,H1,C0.110,ma,11
214,15902055,Calculus 2,H1,C0.110,ma,11
215,27187154,Calculus 2,H1,C0.110,ma,11
216,77306636,Calculus 2,H1,C0.110,ma,11
217,86000192,Calculus 2,H1,C0.110,ma,11
218,26260141,Calculus 2,H1,C0.110,ma,11
219,16097870,Calculus 2,H1,C0.110,ma,11
220,22168693,Calculus 2,H1,C0.110,ma,11
221,14179347,Calculus 2,H1,C0.110,ma,11
222,79888156,Calculus 2,H1,C0.110,ma,11
223,87602030,Calculus 2,H1,C0.110,ma,11
224,53585410,Calculus 2,H1,C0.110,ma,11
225,76661016,Calculus 2,H1,C0.110,ma,11
226,97371272,Kansrekenen 2,H2,C0.110,di,11
227,47605891,Kansrekenen 2,H2,C0.110,di,11
228,74182182,Kansrekenen 2,H2,C0.110,di,11
229,22731474,Kansrekenen 2,H2,C0.110,di,11
230,61518436,Kansrekenen 2,H2,C0.110,di,11
231,10792879,Kansrekenen 2,H2,C0.110,di,11
232,55474917,Kansrekenen 2,H2,C0.110,di,11
233,11915563,Kansrekenen 2,H2,C0.110,di,11
234,94467156,Kansrekenen 2,H2,C0.110,di,11
235,63955238,Kansrekenen 2,H2,C0.110,di,11
236,56988998,Kansrekenen 2,H2,C0.110,di,11
237,28957789,Kansrekenen 2,H2,C0.110,di,11
238,65003379,Kansrekenen 2,H2,C0.110,di,11
239,82688900,Kansrekenen 2,H2,C0.110,di,11
240,20331158,Kansrekenen 2,H2,C0.110,di,11
241,23391676,Kansrekenen 2,H2,C0.110,di,11
242,24875739,Kansrekenen 2,H2,C0.110,di,11
243,96054456,Kansrekenen 2,H2,C0.110,di,11
244,59075181,Kansrekenen 2,H2,C0.110,di,11
245,69086548,Kansrekenen 2,H2,C0.110,di,11
246,58332004,Kansrekenen 2,H2,C0.110,di,11
247,46570285,Kansrekenen 2,H2,C0.110,di,11
248,38329455,Kansrekenen 2,H2,C0.110,di,11
249,18266644,Kansrekenen 2,H2,C0.110,di,11
250,14671406,Kansrekenen 2,H2,C0.110,di,11
251,32705005,Kansrekenen 2,H2,C0.110,di,11
252,42115591,Kansrekenen 2,H2,C0.110,di,11
253,78136904,Kansrekenen 2,H2,C0.110,di,11
254,44940353,Kansrekenen 2,H2,C0.110,di,11
255,7492204,Kansrekenen 2,H2,C0.110,di,11
256,23798155,Kansrekenen 2,H2,C0.110,di,11
257,3685034,Kansrekenen 2,H2,C0.110,di,11
258,5615125,Kansrekenen 2,H2,C0.110,di,11
259,49631542,Kansrekenen 2,H2,C0.110,di,11
260,39919665,Kansrekenen 2,H2,C0.110,di,11
261,81218347,Kansrekenen 2,H2,C0.110,di,11
262,17823206,Kansrekenen 2,H2,C0.110,di,11
263,20883994,Kansrekenen 2,H2,C0.110,di,11
264,38499176,Kansrekenen 2,H2,C0.110,di,11
265,84110134,Kansrekenen 2,H2,C0.110,di,11
266,89338938,Kansrekenen 2,H2,C0.110,di,11
267,27187154,Kansrekenen 2,H2,C0.110,di,11
268,31633723,Kansrekenen 2,H2,C0.110,di,11
269,51542218,Kansrekenen 2,H2,C0.110,di,11
270,56749879,Kansrekenen 2,H2,C0.110,di,11
271,41527759,Kansrekenen 2,H2,C0.110,di,11
272,39659121,Kansrekenen 2,H2,C0.110,di,11
273,97019450,Kansrekenen 2,H2,C0.110,di,11
274,14398123,Kansrekenen 2,H2,C0.110,di,11
275,10872825,Kansrekenen 2,H2,C0.110,di,11
276,20239127,Kansrekenen 2,H2,C0.110,di,11
277,78735049,Kansrekenen 2,H2,C0.110,di,11
278,58522654,Kansrekenen 2,H2,C0.110,di,11
279,47462856,Kansrekenen 2,H2,C0.110,di,11
280,34262212,Kansrekenen 2,H2,C0.110,di,11
281,63634350,Kansrekenen 2,H2,C0.110,di,11
282,9731271,Kansrekenen 2,H2,C0.110,di,11
283,84524083,Kansrekenen 2,H2,C0.110,di,11
284,76924297,Kansrekenen 2,H2,C0.110,di,11
285,91196968,Kansrekenen 2,H2,C0.110,di,11
286,59544049,Kansrekenen 2,H2,C0.110,di,11
287,14591033,Kansrekenen 2,H2,C0.110,di,11
288,99272880,Kansrekenen 2,H2,C0.110,di,11
289,77636749,Kansrekenen 2,H2,C0.110,di,11
290,79366078,Kansrekenen 2,H2,C0.110,di,11
291,72547110,Kansrekenen 2,H2,C0.110,di,11
292,34243356,Kansrekenen 2,H2,C0.110,di,11
293,54569540,Kansrekenen 2,H2,C0.110,di,11
294,91139627,Kansrekenen 2,H2,C0.110,di,11
295,77240949,Kansrekenen 2,H2,C0.110,di,11
296,63408522,Kansrekenen 2,H2,C0.110,di,11
297,39230359,Kansrekenen 2,H2,C0.110,di,11
298,41585485,Kansrekenen 2,H2,C0.110,di,11
299,51186803,Kansrekenen 2,H2,C0.110,di,11
300,58469172,Kansrekenen 2,H2,C0.110,di,11
301,64296965,Kansrekenen 2,H2,C0.110,di,11
302,36903574,Kansrekenen 2,H2,C0.110,di,11
303,79858178,Kansrekenen 2,H2,C0.110,di,11
304,31247305,Kansrekenen 2,H2,C0.110,di,11
305,54310617,Kansrekenen 2,H2,C0.110,di,11
306,94955328,Kansrekenen 2,H2,C0.110,di,11
307,8522855,Kansrekenen 2,H2,C0.110,di,11
308,37498675,Kansrekenen 2,H2,C0.110,di,11
309,5368702,Kansrekenen 2,H2,C0.110,di,11
310,97371272,Kansrekenen 2,H1,C0.110,wo,11
311,47605891,Kansrekenen 2,H1,C0.110,wo,11
312,74182182,Kansrekenen 2,H1,C0.110,wo,11
313,22731474,Kansrekenen 2,H1,C0.110,wo,11
314,61518436,Kansrekenen 2,H1,C0.110,wo,11
315,10792879,Kansrekenen 2,H1,C0.110,wo,11
316,55474917,Kansrekenen 2,H1,C0.110,wo,11
317,11915563,Kansrekenen 2,H1,C0.110,wo,11
318,94467156,Kansrekenen 2,H1,C0.110,wo,11
319,63955238,Kansrekenen 2,H1,C0.110,wo,11
320,56988998,Kansrekenen 2,H1,C0.110,wo,11
321,28957789,Kansrekenen 2,H1,C0.110,wo,11
322,65003379,Kansrekenen 2,H1,C0.110,wo,11
323,82688900,Kansrekenen 2,H1,C0.110,wo,11
324,20331158,Kansrekenen 2,H1,C0.110,wo,11
325,23391676,Kansrekenen 2,H1,C0.110,wo,11
326,24875739,Kansrekenen 2,H1,C0.110,wo,11
327,96054456,Kansrekenen 2,H1,C0.110,wo,11
328,59075181,Kansrekenen 2,H1,C0.110,wo,11
329,69086548,Kansrekenen 2,H1,C0.110,wo,11
330,58332004,Kansrekenen 2,H1,C0.110,wo,11
331,46570285,Kansrekenen 2,H1,C0.110,wo,11
332,38329455,Kansrekenen 2,H1,C0.110,wo,11
333,18266644,Kansrekenen 2,H1,C0.110,wo,11
334,14671406,Kansrekenen 2,H1,C0.110,wo,11
335,32705005,Kansrekenen 2,H1,C0.110,wo,11
336,42115591,Kansrekenen 2,H1,C0.110,wo,11
337,78136904,Kansrekenen 2,H1,C0.110,wo,11
338,44940353,Kansrekenen 2,H1,C0.110,wo,11
339,7492204,Kansrekenen 2,H1,C0.110,wo,11
340,23798155,Kansrekenen 2,H1,C0.110,wo,11
341,3685034,Kansrekenen 2,H1,C0.110,wo,11
342,5615125,Kansrekenen 2,H1,C0.110,wo,11
343,49631542,Kansrekenen 2,H1,C0.110,wo,11
344,39919665,Kansrekenen 2,H1,C0.110,wo,11
345,81218347,Kansrekenen 2,H1,C0.110,wo,11
346,17823206,Kansrekenen 2,H1,C0.110,wo,11
347,20883994,Kansrekenen 2,H1,C0.110,wo,11
348,38499176,Kansrekenen 2,H1,C0.110,wo,11
349,84110134,Kansrekenen 2,H1,C0.110,wo,11
350,89338938,Kansrekenen 2,H1,C0.110,wo,11
351,27187154,Kansrekenen 2,H1,C0.110,wo,11
352,31633723,Kansrekenen 2,H1,C0.110,wo,11
353,51542218,Kansrekenen 2,H1,C0.110,wo,11
354,56749879,Kansrekenen 2,H1,C0.110,wo,11
355,41527759,Kansrekenen 2,H1,C0.110,wo,11
356,39659121,Kansrekenen 2,H1,C0.110,wo,11
357,97019450,Kansrekenen 2,H1,C0.110,wo,11
358,14398123,Kansrekenen 2,H1,C0.110,wo,11
359,10872825,Kansrekenen 2,H1,C0.110,wo,11
360,20239127,Kansrekenen 2,H1,C0.110,wo,11
361,78735049,Kansrekenen 2,H1,C0.110,wo,11
362,58522654,Kansrekenen 2,H1,C0.110,wo,11
363,47462856,Kansrekenen 2,H1,C0.110,wo,11
364,34262212,Kansrekenen 2,H1,C0.110,wo,11
365,63634350,Kansrekenen 2,H1,C0.110,wo,11
366,9731271,Kansrekenen 2,H1,C0.110,wo,11
367,84524083,Kansrekenen 2,H1,C0.110,wo,11
368,76924297,Kansrekenen 2,H1,C0.110,wo,11
369,91196968,Kansrekenen 2,H1,C0.110,wo,11
370,59544049,Kansrekenen 2,H1,C0.110,wo,11
371,14591033,Kansrekenen 2,H1,C0.110,wo,11
372,99272880,Kansrekenen 2,H1,C0.110,wo,11
373,77636749,Kansrekenen 2,H1,C0.110,wo,11
374,79366078,Kansrekenen 2,H1,C0.110,wo,11
375,72547110,Kansrekenen 2,H1,C0.110,wo,11
376,34243356,Kansrekenen 2,H1,C0.110,wo,11
377,54569540,Kansrekenen 2,H1,C0.110,wo,11
378,91139627,Kansrekenen 2,H1,C0.110,wo,11
379,77240949,Kansrekenen 2,H1,C0.110,wo,11
380,63408522,Kansrekenen 2,H1,C0.110,wo,11
381,39230359,Kansrekenen 2,H1,C0.110,wo,11
382,41585485,Kansrekenen 2,H1,C0.110,wo,11
383,51186803,Kansrekenen 2,H1,C0.110,wo,11
384,58469172,Kansrekenen 2,H1,C0.110,wo,11
385,64296965,Kansrekenen 2,H1,C0.110,wo,11
386,36903574,Kansrekenen 2,H1,C0.110,wo,11
387,79858178,Kansrekenen 2,H1,C0.110,wo,11
388,31247305,Kansrekenen 2,H1,C0.110,wo,11
389,54310617,Kansrekenen 2,H1,C0.110,wo,11
390,94955328,Kansrekenen 2,H1,C0.110,wo,11
391,8522855,Kansrekenen 2,H1,C0.110,wo,11
392,37498675,Kansrekenen 2,H1,C0.110,wo,11
393,5368702,Kansrekenen 2,H1,C0.110,wo,11
394,57595888,Collectieve Intelligentie,H3,C0.110,do,11
395,77240949,Collectieve Intelligentie,H3,C0.110,do,11
396,23547619,Collectieve Intelligentie,H3,C0.110,do,11
397,43027916,Collectieve Intelligentie,H3,C0.110,do,11
398,75521763,Collectieve Intelligentie,H3,C0.110,do,11
399,77896638,Collectieve Intelligentie,H3,C0.110,do,11
400,13534377,Collectieve Intelligentie,H3,C0.110,do,11
401,29640619,Collectieve Intelligentie,H3,C0.110,do,11
402,15902055,Collectieve Intelligentie,H3,C0.110,do,11
403,42778953,Collectieve Intelligentie,H3,C0.110,do,11
404,31416266,Collectieve Intelligentie,H3,C0.110,do,11
405,45556081,Collectieve Intelligentie,H3,C0.110,do,11
406,61443567,Collectieve Intelligentie,H3,C0.110,do,11
407,53107172,Collectieve Intelligentie,H3,C0.110,do,11
408,7308727,Collectieve Intelligentie,H3,C0.110,do,11
409,50184318,Collectieve Intelligentie,H3,C0.110,do,11
410,34773179,Collectieve Intelligentie,H3,C0.110,do,11
411,54310617,Collectieve Intelligentie,H3,C0.110,do,11
412,21964491,Collectieve Intelligentie,H3,C0.110,do,11
413,60312776,Collectieve Intelligentie,H3,C0.110,do,11
414,87758823,Collectieve Intelligentie,H3,C0.110,do,11
415,46052388,Collectieve Intelligentie,H3,C0.110,do,11
416,50143947,Collectieve Intelligentie,H3,C0.110,do,11
417,22699561,Collectieve Intelligentie,H3,C0.110,do,11
418,13092455,Collectieve Intelligentie,H3,C0.110,do,11
419,1696500,Collectieve Intelligentie,H3,C0.110,do,11
420,4783858,Collectieve Intelligentie,H3,C0.110,do,11
421,35330349,Collectieve Intelligentie,H3,C0.110,do,11
422,5517869,Collectieve Intelligentie,H3,C0.110,do,11
423,3233378,Collectieve Intelligentie,H3,C0.110,do,11
424,96104167,Collectieve Intelligentie,H3,C0.110,do,11
425,58522654,Collectieve Intelligentie,H3,C0.110,do,11
426,17222374,Collectieve Intelligentie,H3,C0.110,do,11
427,64296965,Collectieve Intelligentie,H3,C0.110,do,11
428,25106480,Collectieve Intelligentie,H3,C0.110,do,11
429,76123484,Collectieve Intelligentie,H3,C0.110,do,11
430,1665980,Collectieve Intelligentie,H3,C0.110,do,11
431,42171678,Collectieve Intelligentie,H3,C0.110,do,11
432,86291592,Collectieve Intelligentie,H3,C0.110,do,11
433,82689818,Collectieve Intelligentie,H3,C0.110,do,11
434,51741554,Collectieve Intelligentie,H3,C0.110,do,11
435,29474737,Collectieve Intelligentie,H3,C0.110,do,11
436,65960683,Collectieve Intelligentie,H3,C0.110,do,11
437,48601268,Collectieve Intelligentie,H3,C0.110,do,11
438,64393888,Collectieve Intelligentie,H3,C0.110,do,11
439,62701040,Collectieve Intelligentie,H3,C0.110,do,11
440,86000192,Collectieve Intelligentie,H3,C0.110,do,11
441,42196732,Collectieve Intelligentie,H3,C0.110,do,11
442,26406342,Collectieve Intelligentie,H3,C0.110,do,11
443,72577292,Collectieve Intelligentie,H3,C0.110,do,11
444,9332762,Collectieve Intelligentie,H3,C0.110,do,11
445,64228258,Collectieve Intelligentie,H3,C0.110,do,11
446,68601184,Collectieve Intelligentie,H3,C0.110,do,11
447,1075391,Collectieve Intelligentie,H3,C0.110,do,11
448,97135019,Collectieve Intelligentie,H3,C0.110,do,11
449,17575088,Collectieve Intelligentie,H3,C0.110,do,11
450,28357474,Collectieve Intelligentie,H3,C0.110,do,11
451,33760909,Collectieve Intelligentie,H3,C0.110,do,11
452,24277163,Collectieve Intelligentie,H3,C0.110,do,11
453,37770881,Collectieve Intelligentie,H3,C0.110,do,11
454,73980360,Collectieve Intelligentie,H3,C0.110,do,11
455,44151631,Compilerbouw,H1,C0.110,vr,11
456,79033175,Compilerbouw,H1,C0.110,vr,11
457,76802764,Compilerbouw,H1,C0.110,vr,11
458,42778953,Compilerbouw,H1,C0.110,vr,11
459,44391517,Compilerbouw,H1,C0.110,vr,11
460,1766560,Compilerbouw,H1,C0.110,vr,11
461,52715680,Compilerbouw,H1,C0.110,vr,11
462,76661016,Compilerbouw,H1,C0.110,vr,11
463,80135353,Compilerbouw,H1,C0.110,vr,11
464,89985072,Compilerbouw,H1,C0.110,vr,11
465,11068043,Compilerbouw,H1,C0.110,vr,11
466,60312776,Compilerbouw,H1,C0.110,vr,11
467,88752563,Compilerbouw,H1,C0.110,vr,11
468,86988337,Compilerbouw,H1,C0.110,vr,11
469,41644639,Compilerbouw,H1,C0.110,vr,11
470,6723948,Compilerbouw,H1,C0.110,vr,11
471,11741347,Compilerbouw,H1,C0.110,vr,11
472,5368702,Compilerbouw,H1,C0.110,vr,11
473,34243356,Compilerbouw,H1,C0.110,vr,11
474,14138904,Compilerbouw,H1,C0.110,vr,11
475,99272880,Compilerbouw,H1,C0.110,vr,11
476,74361881,Compilerbouw,H1,C0.110,vr,11
477,64418623,Compilerbouw,H1,C0.110,vr,11
478,8464817,Compilerbouw,H1,C0.110,vr,11
479,65852230,Compilerbouw,H1,C0.110,vr,11
480,11459236,Compilerbouw,H1,C0.110,vr,11
481,65960683,Compilerbouw,H1,C0.110,vr,11
482,23215240,Compilerbouw,H1,C0.110,vr,11
483,83266686,Compilerbouw,H1,C0.110,vr,11
484,42297781,Compilerbouw,H1,C0.110,vr,11
485,75599734,Compilerbouw,H1,C0.110,vr,11
486,5085194,Compilerbouw,H1,C0.110,vr,11
487,77896638,Compilerbouw,H1,C0.110,vr,11
488,12077419,Compilerbouw,H1,C0.110,vr,11
489,14309255,Compilerbouw,H1,C0.110,vr,11
490,94687383,Compilerbouw,H1,C0.110,vr,11
491,47260040,Compilerbouw,H1,C0.110,vr,11
492,32204977,Compilerbouw,H1,C0.110,vr,11
493,92665222,Compilerbouw,H1,C0.110,vr,11
494,5892092,Compilerbouw,H1,C0.110,vr,11
495,5595824,Compilerbouw,H1,C0.110,vr,11
496,91250534,Compilerbouw,H1,C0.110,vr,11
497,1695839,Compilerbouw,H1,C0.110,vr,11
498,95007221,Compilerbouw,H1,C0.110,vr,11
499,11915563,Compilerbouw,H1,C0.110,vr,11
500,63634350,Compilerbouw,H1,C0.110,vr,11
501,31194811,Compilerbouw,H1,C0.110,vr,11
502,30658799,Compilerbouw,H1,C0.110,vr,11
503,34110913,Compilerbouw,H1,C0.110,vr,11
504,98105190,Compilerbouw,H1,C0.110,vr,11
